KEY,METRIC_1,METRIC_2,METRIC_3,METRIC_4,METRIC_5,METRIC_6,METRIC_7,METRIC_8,METRIC_9,METRIC_10,avg_metric
11641685000,0.93,0.16,364.81,1.92,0.054,0.108,0.02,0.319,26.47,0.45,39.52
11641686100,1.17,0.1,835.21,1.06,0.046,0.088,0.021,0.366,34.9,0.53,87.35
11641687200,0.22,0.12,665.64,1.33,0.043,0.05,0.01,0.344,34.93,0.42,70.31
11641688300,0.37,0.11,712.89,0.31,0.046,0.068,0.013,0.419,30.86,0.42,74.55
11641711400,0.98,0.09,2970.25,5.59,0.112,0.108,0.01,0.372,7.54,0.12,298.52
11641713600,0.74,0.08,1383.84,0.81,0.043,0.043,0.013,0.314,38.2,0.17,142.43
11641714700,0.28,0.05,9120.25,10.6,0.1,0.099,0.009,0.363,7.76,0.0,913.95
11641715800,0.28,0.1,882.09,2.68,0.044,0.051,0.018,0.312,42.12,0.51,92.82
11641718000,0.87,0.05,3025.0,2.37,0.042,0.058,0.019,0.326,51.84,0.0,308.06
11641720200,1.21,0.18,292.41,2.0,0.043,0.05,0.016,0.33,29.58,0.52,32.63
11641723500,1.42,0.38,998.56,1.14,0.043,0.051,0.019,0.306,25.47,0.66,102.8
11641724600,0.7,0.17,324.0,2.37,0.041,0.043,0.018,0.305,34.67,0.64,36.3
11641726800,1.04,0.11,691.69,0.32,0.041,0.043,0.015,0.31,36.49,0.48,73.05
11641727900,0.94,0.19,262.44,0.26,0.043,0.058,0.019,0.3,28.92,0.65,29.38
11641729000,1.08,0.09,1142.44,0.83,0.044,0.053,0.026,0.309,38.75,0.66,118.43
11641730100,1.14,0.1,106.09,1.12,0.077,0.029,0.013,0.33,8.98,0.74,11.86
11641751000,0.71,0.07,219.04,0.3,0.083,0.045,0.015,0.318,7.56,0.63,22.88
11641752100,2.58,0.68,306.25,7.24,0.096,0.091,0.034,0.318,4.95,0.84,32.31
11641753200,1.26,0.08,176.89,1.19,0.085,0.054,0.013,0.32,6.6,0.77,18.73
11641754300,0.57,0.07,207.36,0.54,0.082,0.042,0.008,0.316,8.58,0.64,21.82
11641755400,0.78,0.08,176.89,0.16,0.08,0.035,0.015,0.317,8.03,0.7,18.71
11641756500,0.51,0.08,141.61,1.4,0.071,0.024,0.014,0.321,9.81,0.012,15.39
11641774100,2.03,0.09,1142.44,0.54,0.196,0.013,0.003,0.496,8.0,0.0,115.38
11641778500,1.86,0.54,484.0,6.17,0.056,0.044,0.007,0.389,2.47,0.3,49.58
11641780700,1.6,0.38,992.25,11.6,0.055,0.04,0.005,0.54,1.89,0.38,100.87
11641781800,1.11,0.08,174.24,0.47,0.097,0.06,0.02,0.323,8.73,0.58,18.57
11641784000,1.67,0.21,213.16,5.53,0.107,0.087,0.028,0.302,8.63,0.92,23.06
11641785100,6.78,0.014,16.81,2.01,0.1,0.03,0.012,0.371,1.18,0.6,2.79
11641786200,1.71,0.19,246.49,0.36,0.101,0.072,0.015,0.326,7.85,0.94,25.81
11641789500,0.68,0.18,129.96,2.23,0.083,0.102,0.021,0.576,2.33,0.49,13.67
11641791700,0.29,0.06,1176.49,0.66,0.077,0.066,0.018,0.476,3.17,0.0,118.13
11641792800,2.78,0.32,361.0,16.45,0.192,0.049,0.024,0.333,1.49,0.39,38.3
11641793900,0.92,0.04,2631.69,2.3,0.071,0.043,0.013,0.382,5.78,0.0,264.12
11641795000,3.25,0.35,285.61,25.19,0.182,0.044,0.017,0.336,1.31,0.4,31.67
11641796100,0.65,0.04,2570.49,1.24,0.067,0.04,0.021,0.373,6.72,0.0,257.96
11641797200,2.99,0.33,324.0,17.52,0.182,0.044,0.015,0.35,1.7,0.41,34.75
11641798300,0.95,0.04,2420.64,2.93,0.068,0.03,0.01,0.498,5.15,0.0,243.03
11641799400,0.74,0.04,2570.49,1.04,0.063,0.03,0.009,0.407,4.13,0.0,257.69
11641801600,0.64,0.05,1361.61,2.72,0.072,0.04,0.018,0.452,4.46,0.0,137.01
11641922600,3.16,0.27,123.21,5.07,0.203,0.016,0.007,0.393,1.62,0.25,13.42
11641923700,5.01,0.19,237.16,16.96,0.398,0.013,0.006,0.424,1.62,0.19,26.2
11641924800,1.83,0.12,620.01,8.51,0.197,0.012,0.005,0.424,1.38,0.0,63.25
11641925900,1.09,0.07,1616.04,4.97,0.185,0.018,0.004,0.431,1.95,0.0,162.48
11642087600,0.87,0.08,1428.84,1.1,0.043,0.047,0.016,0.314,43.45,0.47,147.52
11656734100,0.9,0.11,795.24,0.71,0.072,0.111,0.012,0.373,6.01,0.48,80.4
11656735200,0.66,0.09,1122.25,0.1,0.073,0.081,0.018,0.351,5.13,0.45,112.92
11656736300,0.34,0.09,1062.76,0.8,0.075,0.094,0.017,0.342,3.49,0.43,106.84
11656737400,0.96,0.19,249.64,1.49,0.075,0.126,0.036,0.33,6.18,0.74,25.98
11656738500,0.88,0.18,262.44,1.92,0.077,0.112,0.027,0.299,5.69,0.69,27.23
11656739600,0.65,0.08,1376.41,1.82,0.07,0.067,0.015,0.345,4.48,0.52,138.45
11656740700,1.06,0.09,1204.09,0.16,0.07,0.095,0.015,0.348,4.7,0.55,121.12
11656741800,0.9,0.08,1332.25,1.12,0.07,0.089,0.013,0.348,4.28,0.48,133.96
11656742900,1.61,0.17,302.76,2.08,0.146,0.018,0.006,0.555,1.29,0.27,30.89
11657382000,0.91,0.07,1789.29,0.84,0.038,0.073,0.015,0.328,17.37,0.0,180.89
11657383100,0.46,0.07,1705.69,1.04,0.039,0.056,0.019,0.32,12.25,0.0,171.99
11657384200,1.61,0.75,16.0,1.04,0.049,0.169,0.03,0.321,8.34,0.4,2.87
11657385300,0.51,0.13,524.41,0.64,0.046,0.134,0.022,0.333,11.4,0.0,53.76
11657386400,0.43,0.12,580.81,0.14,0.044,0.107,0.019,0.377,14.99,0.0,59.7
11657388600,0.96,0.06,2460.16,0.35,0.037,0.066,0.017,0.313,22.36,0.0,248.43
11657389700,0.24,0.16,372.49,1.14,0.043,0.083,0.018,0.323,15.02,0.26,38.98
11657390800,0.74,0.32,88.36,0.36,0.044,0.122,0.028,0.316,12.69,0.3,10.33
11657391900,0.56,0.1,918.09,0.86,0.042,0.098,0.016,0.344,12.7,0.0,93.28
11657393000,1.11,0.12,620.01,0.87,0.043,0.086,0.026,0.328,15.13,0.13,63.79
11657394100,0.92,0.26,136.89,0.53,0.04,0.082,0.025,0.308,14.61,0.32,15.4
11657395200,1.49,0.17,327.61,4.04,0.109,0.057,0.008,0.401,1.28,0.0,33.52
11657397400,3.28,0.23,166.41,10.46,0.272,0.03,0.011,0.411,2.02,0.0,18.31
11657470000,2.62,0.1,900.0,6.5,0.286,0.018,0.004,0.375,1.19,0.0,91.11
11657471100,1.93,0.77,15.21,2.01,0.057,0.063,0.007,0.414,0.58,0.18,2.12
11657472200,1.38,0.61,24.01,0.45,0.053,0.053,0.005,0.458,0.69,0.18,2.79
11657473300,1.78,0.56,29.16,1.15,0.055,0.06,0.006,0.324,0.89,0.2,3.42
11657474400,1.54,0.46,42.25,1.81,0.055,0.061,0.008,0.355,0.81,0.22,4.76
11657475500,0.69,0.07,739.84,0.45,0.07,0.039,0.025,0.33,65.83,0.59,80.79
11657476600,1.19,0.07,823.69,0.36,0.064,0.025,0.011,0.339,78.26,0.52,90.45
11657477700,0.57,0.07,882.09,0.05,0.061,0.028,0.01,0.319,93.93,0.65,97.78
11657478800,0.66,0.08,691.69,0.45,0.067,0.031,0.013,0.338,84.17,0.61,77.81
11657479900,0.99,0.09,529.0,0.33,0.064,0.029,0.01,0.339,84.62,0.77,61.62
11657481000,0.49,0.1,368.64,0.22,0.069,0.041,0.018,0.311,84.16,0.68,45.47
11657482100,0.69,0.09,542.89,0.15,0.065,0.03,0.015,0.311,70.91,0.63,61.58
11657483200,0.47,0.09,453.69,1.33,0.061,0.03,0.01,0.327,91.9,0.68,54.86
11657484300,0.98,0.07,712.89,1.48,0.068,0.055,0.02,0.326,76.66,0.44,79.3
11657485400,1.04,0.16,163.84,0.79,0.074,0.037,0.011,0.361,51.86,0.51,21.87
11657486500,1.29,0.1,412.09,0.34,0.077,0.05,0.018,0.316,45.8,0.45,46.05
11657487600,0.54,0.13,228.01,1.45,0.073,0.036,0.011,0.338,47.81,0.59,27.9
11657488700,1.32,0.1,428.49,1.36,0.076,0.045,0.013,0.333,48.33,0.44,48.05
11657489800,1.24,0.09,538.24,0.09,0.061,0.028,0.016,0.313,93.76,0.72,63.46
11657490900,0.41,0.09,547.56,0.08,0.061,0.023,0.011,0.342,83.52,0.88,63.3
11657492000,0.85,0.08,665.64,1.11,0.07,0.045,0.027,0.319,57.24,0.61,72.6
11657493100,0.59,0.1,380.25,0.62,0.064,0.029,0.01,0.328,70.4,0.63,45.3
11657494200,0.89,0.11,327.61,1.1,0.068,0.038,0.011,0.354,67.06,0.55,39.78
11657495300,0.7,0.09,492.84,1.18,0.066,0.038,0.011,0.312,69.05,0.68,56.5
11657496400,0.69,0.07,876.16,1.44,0.061,0.026,0.01,0.343,96.49,0.82,97.61
11657497500,2.23,0.08,1267.36,14.09,0.247,0.01,0.006,0.45,4.21,0.0,128.87
11657499700,2.54,0.14,492.84,12.8,0.263,0.009,0.005,0.41,2.36,0.23,51.16
11658925300,1.35,0.25,1011.24,6.07,0.069,0.027,0.006,0.325,4.08,0.61,102.4
11658926400,1.64,0.15,696.96,6.89,0.145,0.011,0.005,0.307,2.53,0.32,70.9
11659475300,1.37,0.2,228.01,2.57,0.107,0.018,0.004,0.417,2.26,0.69,23.56
11659476400,1.19,0.14,492.84,5.83,0.106,0.023,0.005,0.358,2.04,0.44,50.3
11659485200,1.7,0.19,445.21,6.49,0.1,0.017,0.005,0.431,2.18,0.8,45.71
11659488500,1.83,0.19,246.49,4.5,0.114,0.018,0.004,0.442,1.79,0.8,25.62
11659490700,2.16,0.26,139.24,6.5,0.118,0.025,0.007,0.437,1.64,0.012,15.04
11659491800,1.71,0.15,392.04,4.69,0.157,0.017,0.005,0.39,2.35,0.01,40.15
11659492900,1.57,0.12,620.01,4.46,0.154,0.013,0.003,0.515,2.15,0.93,62.99
11659494000,1.53,0.13,240.25,7.9,0.156,0.014,0.004,0.432,1.9,0.01,25.23
11659497300,1.64,0.14,462.25,3.94,0.149,0.014,0.002,0.395,1.53,0.95,47.1
11659498400,1.57,0.16,151.29,6.34,0.147,0.013,0.004,0.467,2.34,0.011,16.23
11663005200,1.01,0.17,1218.01,4.47,0.082,0.021,0.005,0.751,0.74,0.23,122.55
11663006300,0.59,0.05,4186.09,4.18,0.182,0.061,0.003,0.354,0.97,0.0,419.25
11663008500,1.38,0.06,9292.96,13.34,0.205,0.068,0.014,0.344,0.7,0.0,930.91
11663139400,3.74,0.17,316.84,22.18,0.261,0.014,0.009,0.516,24.95,0.0,36.87
11663140500,3.43,0.14,436.81,0.15,0.277,0.011,0.008,0.513,27.77,0.0,46.91
11663141600,2.65,0.13,519.84,15.77,0.253,0.007,0.009,0.534,36.27,0.0,57.55
11663579400,5.02,0.86,49.0,13.71,0.128,0.031,0.024,0.307,3.15,0.45,7.27
11663580500,4.48,0.08,630.01,6.07,0.364,0.05,0.016,0.504,2.25,0.0,64.38
11663582700,1.65,0.02,89580.49,90.06,0.415,0.013,0.01,0.431,4.23,0.0,8967.73
11663583800,16.19,0.61,2.56,11.97,0.423,0.015,0.01,0.46,2.5,0.25,3.5
11663584900,22.05,0.85,1.44,4.6,0.436,0.018,0.012,0.437,2.42,0.22,3.25
11663586000,0.89,0.07,817.96,0.29,0.072,0.045,0.007,0.526,2.34,0.0,82.22
11663587100,1.57,0.09,118.81,2.77,0.111,0.011,0.007,0.423,3.25,0.18,12.72
11663588200,2.03,0.32,38.44,0.81,0.075,0.026,0.005,0.357,2.53,0.34,4.49
11663589300,0.97,0.11,2016.01,7.94,0.114,0.108,0.03,0.351,8.2,0.58,203.44
11663590400,0.73,0.12,1722.25,7.74,0.115,0.11,0.025,0.324,5.78,0.57,173.78
11663591500,1.11,0.1,2294.41,7.77,0.112,0.11,0.022,0.337,7.46,0.7,231.21
11663592600,0.99,0.09,2798.41,1.22,0.101,0.083,0.016,0.319,7.19,0.61,280.9
11663593700,0.41,0.09,3260.41,7.89,0.109,0.111,0.023,0.322,6.2,0.53,327.61
11663594800,0.67,0.06,6320.25,2.72,0.102,0.073,0.011,0.33,10.72,0.0,633.49
11663595900,1.0,0.1,2510.01,7.13,0.112,0.112,,0.331,6.32,0.55,280.63
11663599200,0.42,0.14,453.69,2.38,0.057,0.048,0.013,0.32,10.25,0.4,46.77
11663600300,0.29,0.14,488.41,1.5,0.053,0.023,0.013,0.315,12.19,0.32,50.33
11663601400,0.71,0.12,585.64,0.96,0.058,0.028,0.01,0.332,9.09,0.3,59.72
11663602500,0.37,0.12,665.64,1.87,0.052,0.033,0.008,0.333,8.48,0.48,67.74
11663603600,0.48,0.17,309.76,2.44,0.055,0.027,0.012,0.317,9.84,0.39,32.35
11663604700,1.14,0.12,655.36,2.18,0.054,0.02,0.007,0.321,11.56,0.26,67.1
11663605800,0.32,0.1,985.96,1.82,0.056,0.033,0.014,0.32,13.69,0.31,100.26
11663606900,1.07,0.17,327.61,1.01,0.053,0.022,0.01,0.318,10.49,0.35,34.11
11663608000,0.94,0.18,268.96,1.43,0.053,0.018,0.009,0.322,10.58,0.42,28.29
11663609100,0.8,0.11,696.96,1.3,0.054,0.026,0.009,0.329,11.27,0.11,71.1
11663610200,0.62,0.12,620.01,0.16,0.062,0.022,0.009,0.323,14.0,0.7,63.6
11663611300,0.56,0.12,580.81,1.61,0.064,0.021,0.007,0.32,12.58,0.53,59.66
11663612400,0.31,0.11,745.29,2.35,0.063,0.025,0.008,0.325,13.1,0.68,76.23
11663613500,0.43,0.1,912.04,1.95,0.06,0.018,0.01,0.317,13.8,0.65,92.94
11663614600,0.69,0.12,660.49,0.02,0.062,0.018,0.007,0.319,12.32,0.7,67.47
11663615700,0.94,0.1,930.25,1.67,0.069,0.035,0.009,0.342,9.65,0.52,94.36
11663616800,1.25,0.11,789.61,0.43,0.063,0.019,0.008,0.328,11.04,0.55,80.34
11663617900,0.38,0.08,1466.89,3.15,0.066,0.034,0.019,0.319,11.92,0.68,148.35
11663619000,0.26,0.09,1156.0,0.48,0.062,0.026,0.013,0.314,12.71,0.63,117.06
11663620100,1.03,0.06,2520.04,3.46,0.061,0.017,,0.342,12.23,0.48,281.97
11663621200,0.69,0.08,1413.76,3.03,0.063,0.02,0.006,0.325,12.14,0.45,143.06
11663622300,1.15,0.06,2560.36,1.13,0.058,0.029,0.011,0.314,14.42,0.65,257.82
11663623400,0.32,0.05,3271.84,0.26,0.057,0.017,0.009,0.322,17.41,0.38,329.07
11663624500,0.94,0.04,6400.0,2.05,0.056,0.026,0.005,0.319,16.16,0.0,641.96
11663625600,0.87,0.07,1797.76,0.69,0.07,0.024,0.008,0.318,9.31,0.41,180.95
11663626700,1.44,0.34,75.69,0.23,0.076,0.182,0.042,0.59,8.3,0.39,8.73
11663627800,0.92,0.06,2777.29,0.48,0.054,0.034,0.015,0.412,18.67,0.0,279.79
11663628900,1.05,0.05,3136.0,2.4,0.051,0.029,0.007,0.442,18.97,0.0,315.9
11663630000,0.56,0.05,4408.96,0.37,0.052,0.036,0.007,0.331,20.8,0.0,443.12
11663631100,0.54,0.04,5700.25,2.38,0.054,0.036,0.009,0.352,24.03,0.0,572.77
11663632200,1.05,0.06,2199.61,0.16,0.064,0.085,0.017,0.48,15.14,0.0,221.67
11663633300,0.36,0.05,3564.09,2.09,0.058,0.046,0.014,0.399,21.12,0.0,358.82
11663634400,0.71,0.04,4637.61,0.32,0.052,0.04,0.013,0.371,24.76,0.0,466.39
11663635500,0.3,0.06,2905.21,1.08,0.059,0.06,0.013,0.444,16.79,0.0,292.4
11663636600,0.91,0.08,1576.09,0.24,0.063,0.072,0.019,0.55,14.2,0.0,159.22
11663637700,1.04,0.34,77.44,0.81,0.054,0.099,0.009,0.457,4.29,0.72,8.53
11663638800,0.81,0.06,2550.25,0.66,0.05,0.023,0.009,0.455,18.15,0.0,257.05
11663639900,0.11,0.06,2275.29,1.22,0.047,0.024,0.007,0.506,20.98,0.19,229.84
11663641000,0.71,0.05,3457.44,2.22,0.05,0.022,0.005,0.401,18.33,0.0,347.92
11663642100,0.11,0.05,3180.96,2.13,0.048,0.025,0.007,0.522,13.5,0.0,319.74
11663643200,1.03,0.08,1361.61,0.06,0.062,0.111,0.01,0.469,13.76,0.0,137.72
11663644300,1.06,0.05,3469.21,1.09,0.055,0.07,0.009,0.415,17.85,0.0,348.98
11663645400,0.34,0.04,5343.61,1.52,0.046,0.035,0.009,0.378,22.16,0.0,536.81
11663646500,0.99,0.04,5314.41,2.3,0.053,0.078,0.018,0.383,21.11,0.0,533.94
11663647600,1.0,0.04,5595.04,0.09,0.047,0.029,0.009,0.379,20.82,0.0,561.75
11663648700,0.16,0.04,6115.24,1.74,0.047,0.035,0.009,0.342,28.12,0.0,614.57
11663649800,0.3,0.04,4802.49,2.25,0.048,0.035,0.015,0.391,25.76,0.0,483.13
11663650900,0.3,0.04,5505.64,1.4,0.051,0.048,0.013,0.361,17.38,0.0,552.52
11663652000,1.72,0.06,2894.44,11.19,0.244,0.016,0.005,0.403,2.42,0.0,291.05
11663653100,2.02,0.19,256.0,12.44,0.189,0.016,0.006,0.416,2.14,0.28,27.37
11663654200,1.53,0.11,800.89,11.02,0.187,0.018,0.002,0.413,1.96,0.0,81.61
11663655300,1.84,0.13,547.56,2.0,0.24,0.012,0.008,0.387,1.32,0.13,55.36
11663709200,0.58,0.08,2470.09,2.42,0.048,0.107,0.016,0.335,7.54,0.6,248.18
11663710300,0.47,0.04,10526.76,2.4,0.045,0.082,0.018,0.349,7.89,0.0,1053.81
11663711400,0.76,0.08,2756.25,1.23,0.046,0.108,0.018,0.316,10.65,0.0,276.95
11663712500,0.31,0.08,2265.76,0.34,0.052,0.145,0.026,0.325,7.92,0.2,227.52
11663782900,0.19,0.04,29070.25,0.06,0.056,0.034,0.021,0.392,92.57,0.0,2916.36
11663784000,0.4,0.09,4096.0,6.76,0.062,0.026,0.017,0.343,56.04,0.75,416.05
11663785100,0.58,0.06,10691.56,4.49,0.059,0.028,0.012,0.354,64.46,0.34,1076.19
11663786200,1.05,0.08,6037.29,7.15,0.059,0.033,0.013,0.343,68.96,0.5,611.55
11663787300,0.98,0.06,9781.21,0.62,0.058,0.027,0.012,0.339,71.51,0.13,985.49
11663788400,0.56,0.08,5314.41,5.74,0.067,0.054,0.014,0.33,61.6,0.35,538.32
11663789500,0.52,0.1,3969.0,4.4,0.068,0.036,0.013,0.33,40.84,0.64,401.59
11663790600,1.96,0.05,3058.09,2.35,0.353,0.016,0.007,0.43,2.02,0.0,306.53
11663791700,1.2,0.17,1246.09,3.0,0.099,0.126,0.028,0.444,3.2,0.55,125.49
11663792800,0.7,0.04,21520.89,2.1,0.084,0.069,0.013,0.347,7.92,0.0,2153.22
11663793900,0.79,0.05,13642.24,5.97,0.075,0.057,0.011,0.44,7.74,0.0,1365.74
11663795000,0.2,0.02,88565.76,5.31,0.07,0.039,0.021,0.341,8.37,0.0,8858.01
11663796100,0.23,0.04,22111.69,5.52,0.074,0.061,0.013,0.34,7.09,0.0,2212.51
11663797200,0.66,0.04,24806.25,2.52,0.074,0.042,0.01,0.333,9.11,0.0,2481.9
11663798300,0.73,0.04,24056.01,1.02,0.071,0.04,0.015,0.358,6.8,0.0,2406.51
11664437400,0.86,0.11,1421.29,0.73,0.08,0.016,0.005,0.422,2.43,0.26,142.62
11664438500,0.76,0.04,2735.29,12.3,0.183,0.022,0.015,0.337,2.3,0.0,275.12
11664439600,3.89,0.05,1608.01,50.11,0.462,0.021,0.018,0.407,1.55,0.0,166.45
11664440700,2.91,0.45,44.89,7.12,0.127,0.034,0.005,0.436,2.02,0.19,5.82
11664441800,3.36,0.5,34.81,1.6,0.131,0.031,0.005,0.395,1.27,0.18,4.23
11664442900,4.23,0.38,62.41,2.73,0.154,0.022,0.007,0.419,3.71,0.19,7.43
11664444000,1.86,0.1,894.01,9.56,0.238,0.011,0.004,0.468,2.66,0.0,90.89
11664458300,0.11,0.02,116349.21,1.11,0.074,0.041,0.021,0.331,9.85,0.0,11636.08
11664459400,0.39,0.03,57216.64,5.12,0.07,0.047,0.014,0.385,13.38,0.0,5723.61
11664460500,0.96,0.03,45326.41,6.1,0.088,0.074,0.011,0.347,7.99,0.0,4534.2
11664461600,0.72,0.09,4316.49,1.82,0.065,0.036,0.015,0.326,59.63,0.59,437.98
11664462700,0.55,0.07,8064.04,7.2,0.06,0.031,0.012,0.363,58.4,0.41,813.11
11664464900,0.6,0.08,6130.89,7.76,0.066,0.037,0.015,0.346,57.67,0.39,619.79
11664466000,0.51,0.08,5372.89,0.68,0.064,0.032,0.012,0.357,64.65,0.5,543.98
11664467100,0.71,0.08,6336.16,5.11,0.058,0.04,0.011,0.329,69.34,0.58,641.24
11664749800,0.33,0.12,605.16,0.03,0.071,0.132,0.007,0.449,13.13,0.0,61.94
11664750900,1.13,0.14,457.96,1.23,0.05,0.107,0.009,0.349,15.89,0.0,47.69
11664752000,1.02,0.07,1857.61,0.72,0.048,0.101,0.022,0.327,7.13,0.0,186.7
11664753100,1.29,0.21,196.0,2.24,0.052,0.121,0.009,0.393,14.84,0.09,21.52
11664754200,0.5,0.06,2601.0,0.68,0.047,0.127,0.036,0.319,23.42,0.0,262.62
11664755300,0.41,0.12,615.04,0.92,0.043,0.073,0.015,0.302,20.82,0.15,63.79
11664756400,0.09,0.06,2440.36,1.51,0.042,0.086,0.021,0.324,11.2,0.0,245.37
11664757500,0.6,0.02,39481.69,1.98,0.059,0.114,0.016,0.434,16.21,0.0,3950.11
11686067800,0.71,0.04,18441.64,11.03,0.179,0.013,0.003,0.36,3.21,0.0,1845.72
11686068900,1.24,0.04,25921.0,18.58,0.194,0.016,0.003,0.392,3.13,0.0,2594.46
11686148100,2.11,0.07,1849.0,23.18,0.228,0.012,0.008,0.515,34.28,0.0,190.94
11686149200,3.43,0.16,338.56,7.78,0.29,0.006,0.011,0.504,24.37,0.12,37.52
11686150300,2.41,0.1,888.04,23.12,0.251,0.012,0.014,0.506,31.94,0.0,94.64
11686151400,1.46,0.06,2766.76,4.82,0.217,0.012,0.011,0.544,42.9,0.0,281.68
11687373500,2.66,0.1,1451.61,13.21,0.267,0.018,0.007,0.348,4.03,0.0,147.22
11687374600,0.97,0.13,1004.89,7.82,0.147,0.034,0.006,0.673,1.22,0.0,101.59
11687375700,3.29,0.7,72.25,6.3,0.115,0.048,0.01,0.33,1.26,0.29,8.46
11687376800,1.53,0.15,1640.25,0.84,0.175,0.025,0.005,0.414,2.1,0.0,164.55
11687377900,2.27,0.07,8100.0,61.22,0.285,0.013,0.004,0.365,4.63,0.0,816.89
11687379000,1.1,0.16,1489.96,4.51,0.082,0.099,0.004,0.364,1.59,0.0,149.79
11687380100,2.67,0.41,216.09,8.43,0.105,0.039,0.011,0.333,1.81,0.36,23.03
11695266000,1.46,0.04,4942.09,58.2,0.335,0.008,0.006,0.479,42.62,0.0,504.52
11695267100,1.29,0.04,6972.25,38.16,0.27,0.009,0.01,0.603,130.46,0.0,714.31
11695268200,2.24,0.05,4408.96,50.45,0.304,0.008,0.006,0.572,74.24,0.0,453.68
11695269300,2.17,0.04,4998.49,34.52,0.296,0.002,0.003,0.484,102.63,0.0,513.86
11695270400,1.66,0.04,5041.0,12.98,0.303,0.007,0.011,0.519,69.82,0.0,512.63
11695271500,2.25,0.05,4108.81,12.46,0.351,0.009,0.003,0.556,27.5,0.0,415.2
11695272600,0.61,0.03,10878.49,0.14,0.138,0.013,0.012,0.728,114.04,0.0,1099.42
11695273700,0.84,0.04,7089.64,12.48,0.157,0.007,0.008,0.679,74.24,0.0,717.81
11695274800,1.49,0.04,5212.84,19.06,0.202,0.01,0.007,0.438,64.98,0.0,529.91
11695275900,1.41,0.04,6528.64,4.96,0.159,0.009,0.01,0.607,75.66,0.0,661.15
11695277000,1.41,0.04,5012.64,7.34,0.159,0.008,0.013,0.62,65.48,0.0,508.77
11695278100,1.0,0.04,6241.0,22.26,0.155,0.007,0.007,0.664,69.82,0.0,633.5
11695279200,0.43,0.03,7551.61,12.92,0.148,0.012,0.01,0.683,102.63,0.0,766.85
11695280300,0.74,0.04,6707.61,18.81,0.158,0.007,0.007,0.623,79.49,0.0,680.75
11695281400,0.24,0.01,94494.76,1.15,0.04,0.035,0.026,0.569,1667.8,0.0,9616.46
11695282500,0.54,0.02,39164.41,5.72,0.041,0.043,0.025,0.557,1349.13,0.0,4052.05
11695283600,0.17,0.01,76452.25,1.58,0.046,0.072,0.013,0.551,1323.53,0.0,7777.82
11695284700,0.34,0.01,161684.41,1.98,0.04,0.056,0.024,0.564,1796.86,0.0,16348.43
11695285800,0.36,0.02,28324.89,3.53,0.044,0.061,0.031,0.546,1189.0,0.0,2951.85
11695286900,0.97,0.01,161684.41,0.1,0.033,0.032,0.016,0.628,1788.07,0.0,16347.43
11695288000,0.15,0.01,173638.89,3.46,0.036,0.049,0.037,0.562,1944.07,0.0,17558.73
11695289100,0.71,0.01,56263.84,5.65,0.046,0.042,0.017,0.605,1408.91,0.0,5767.98
11695290200,0.18,0.01,104264.41,2.95,0.034,0.028,0.021,0.615,1734.09,0.0,10600.23
11695291300,0.21,0.01,64110.24,3.78,0.04,0.053,0.022,0.612,1596.83,0.0,6571.18
11695292400,0.69,0.01,42642.25,1.75,0.046,0.039,0.01,0.563,1146.18,0.0,4379.15
11695293500,0.71,0.01,150621.61,4.58,0.046,0.027,0.029,0.747,2330.78,0.0,15295.85
11695294600,0.99,0.01,73170.25,4.51,0.038,0.06,0.044,0.592,1558.81,0.0,7473.53
11695295700,1.01,0.02,33782.44,5.68,0.044,0.036,0.016,0.58,1128.27,0.0,3491.81
11695296800,0.21,0.01,50176.0,4.88,0.042,0.042,0.033,0.537,1289.59,0.0,5147.13
11695297900,0.4,0.02,36710.56,1.74,0.042,0.042,0.011,0.535,1180.01,0.0,3789.34
11695299000,0.78,0.02,27423.36,1.57,0.042,0.022,0.035,0.582,1138.49,0.0,2856.49
11695300100,1.03,0.02,19071.61,1.86,0.045,0.026,0.018,0.568,1015.71,0.0,2009.09
11695301200,0.47,0.02,33856.0,5.24,0.043,0.059,0.027,0.586,1282.74,0.0,3514.52
11695302300,0.73,0.02,36176.04,5.45,0.038,0.032,0.031,0.584,1189.06,0.0,3737.2
11695303400,0.92,0.02,32833.44,0.92,0.042,0.047,0.019,0.559,1177.98,0.0,3401.39
11695304500,0.08,0.02,32833.44,0.41,0.049,0.049,0.011,0.503,1047.38,0.0,3388.19
11695305600,0.33,0.01,59194.89,4.33,0.037,0.041,0.014,0.521,1451.71,0.0,6065.19
11695306700,0.06,0.01,56074.24,3.57,0.04,0.052,0.018,0.568,1386.38,0.0,5746.49
11695307800,0.77,0.01,135497.61,5.64,0.031,0.026,0.018,0.555,2062.3,0.0,13756.7
11695308900,0.43,0.02,31116.96,4.63,0.04,0.022,0.02,0.605,1247.42,0.0,3237.01
11695310000,0.41,0.01,66409.29,4.12,0.037,0.041,0.02,0.582,1669.92,0.0,6808.44
11695311100,0.17,0.01,81168.01,4.66,0.033,0.023,0.013,0.613,1562.53,0.0,8273.61
11695312200,0.3,0.01,82886.41,0.35,0.031,0.026,0.019,0.617,1632.03,0.0,8451.98
11695313300,0.34,0.01,58177.44,6.84,0.039,0.036,0.021,0.572,1405.3,0.0,5959.06
11695314400,0.43,0.01,98094.24,5.42,0.036,0.034,0.024,0.583,1602.17,0.0,9970.29
11695315500,0.95,0.01,89102.25,3.21,0.041,0.027,0.017,0.581,1490.38,0.0,9059.75
